source_id,source_telescope,disposition,period,period_err_upper,period_err_lower,duration,duration_err_upper,duration_err_lower,transit_midpoint,transit_midpoint_err_upper,transit_midpoint_err_lower,depth,depth_err_upper,depth_err_lower,planet_radius,planet_radius_err_upper,planet_radius_err_lower,equilibrium_temp,insolation_flux,stellar_magnitude,stellar_temp,stellar_temp_err_upper,stellar_temp_err_lower,stellar_radius,stellar_radius_err_upper,stellar_radius_err_lower,stellar_logg,stellar_logg_err_upper,stellar_logg_err_lower,ra,dec,is_outlier
6890.01,TESS,CANDIDATE,,,,8.8064896,0.7254028,-0.7254028,2459256.542863,0.010544,-0.010544,1970.1779923,165.04045,-165.04045,6.5779189,0.5055994,-0.5055994,230.5689844,0.6679202,11.0866,5964.0,131.187,-131.187,1.26252,0.0622311,-0.0622311,4.27302,0.0803521,-0.0803521,139.231123,-20.676234,True
6891.01,TESS,CANDIDATE,8.3106603,0.0021802,-0.0021802,1.6506686,0.3408285,-0.3408285,2459614.499062,0.002887,-0.002887,9717.1934198,1148.718,-1148.718,8.109016,1.8043854,-1.8043854,790.0226507,92.061739,13.4184,5675.0,122.0,-122.0,0.802301,,,4.63371,,,185.205942,53.160817,False
6892.01,TESS,CANDIDATE,17.8961832,0.0066957,-0.0066957,5.8302347,0.4521538,-0.4521538,2459616.90412,0.004627,-0.004627,6620.0097774,430.088,-430.088,11.0501866,0.8397296,-0.8397296,789.0006014,91.586263,13.0658,5767.33,30.3263,-30.3263,1.30053,,,4.22267,,,178.369356,47.971471,True
6893.01,TESS,CANDIDATE,,,,13.4131846,0.253964,-0.253964,2460231.546682,0.003457,-0.003457,1002.2730453,47.99665,-47.99665,8.5614402,0.4721988,-0.4721988,1110.1340849,358.9407373,8.18933,6140.0,123.286,-123.286,2.5072899,0.109912,-0.109912,3.70561,0.080508,-0.080508,2.892723,4.767212,True
6894.01,TESS,CONFIRMED,3.3706303,0.000167,-0.000167,1.5183944,0.0462787,-0.0462787,2459639.258654,0.000759,-0.000759,166589.9107386,4493.779,-4493.779,9.3830336,0.3485716,-0.3485716,409.0887836,6.6189834,14.9046,3133.0,157.0,-157.0,0.222121,0.0068152,-0.0068152,5.02671,0.0192201,-0.0192201,173.469142,12.451091,True
6895.01,TESS,FALSE POSITIVE,7.0469712,2.16e-05,-2.16e-05,2.551,0.508,-0.508,2460600.030798,0.004107,-0.004107,1020.0,70.0121,-70.0121,3.77076,,,,125.316,10.4505,5940.0,,,1.2,,,,,,344.835029,52.066799,False
6896.01,TESS,CANDIDATE,19.7357748,0.0001052,-0.0001052,4.9695046,0.5881044,-0.5881044,2459107.486055,0.004031,-0.004031,1136.7557914,84.36417,-84.36417,3.5822698,1.0166035,-1.0166035,699.2880486,56.5126178,10.6939,5985.0,127.829,-127.829,1.03501,0.0511357,-0.0511357,4.44957,0.0781593,-0.0781593,358.005905,-9.349538,True
6897.01,TESS,CANDIDATE,8.330174,4.68e-05,-4.68e-05,3.776804,0.371316,-0.371316,2459068.397736,0.004408,-0.004408,8477.6052879,748.68134,-748.68134,13.52336,0.9062955,-0.9062955,1049.1899067,286.3765268,13.5242,5858.0,5832.0,-5832.0,1.3273,,,4.3,,,339.077592,-46.312801,False
6898.01,TESS,CANDIDATE,18.1070683,0.0035021,-0.0035021,3.4544369,0.2966781,-0.2966781,2459065.544368,0.002582,-0.002582,1920.6396242,132.17851,-132.17851,3.3584758,0.4252137,-0.4252137,429.6673243,8.0547175,10.5941,4024.0,120.94,-120.94,0.677805,0.0664497,-0.0664497,4.5752,0.117319,-0.117319,333.155846,-24.209535,True
6899.01,TESS,CANDIDATE,2.8625937,1.87e-05,-1.87e-05,2.6639389,0.4280763,-0.4280763,2458327.520562,0.003123,-0.003123,150.7007612,19.651846,-19.651846,1.1780056,1.3740616,-1.3740616,1184.8768866,465.8154756,9.3703,5503.0,126.761,-126.761,0.930478,0.048995,-0.048995,4.48743,0.0773201,-0.0773201,326.381404,-51.564785,False
690.01,TESS,FALSE POSITIVE,3.64376,0.00067,-0.00067,3.38,0.344,-0.344,2458547.35119,0.0022,-0.0022,3632.91,19.2898,-19.2898,,,,1887.0,2107.88,10.298,5463.2,49.4,-49.4,,,,4.39,2.0,-2.0,149.225807,-33.799397,False
6900.01,TESS,CANDIDATE,13.9223368,5.2e-05,-5.2e-05,3.0897341,0.5033024,-0.5033024,2458332.823317,0.003522,-0.003522,551.9568212,67.1675,-67.1675,1.7196615,1.8259451,-1.8259451,533.6066406,19.1604588,11.5872,4468.0,162.173,-162.173,0.737084,0.0797739,-0.0797739,4.54813,0.122603,-0.122603,76.81876,-73.245857,False
6901.01,TESS,CANDIDATE,3.2727859,1.76e-05,-1.76e-05,1.703415,0.3087262,-0.3087262,2459036.647119,0.002217,-0.002217,450.9235482,57.515705,-57.515705,1.4541092,2.0771134,-2.0771134,846.5974227,121.4028186,10.61,4550.0,123.424,-123.424,0.68788,0.0530653,-0.0530653,4.62037,0.0961322,-0.0961322,9.866558,-80.569321,False
6902.01,TESS,CANDIDATE,36.4358589,3.46e-05,-3.46e-05,9.2522534,0.0675238,-0.0675238,2458358.329043,0.000856,-0.000856,384.0441817,18.436415,-18.436415,2.8743721,0.1649507,-0.1649507,704.7212129,58.2895066,5.6801,6597.0,140.298,-140.298,1.40426,0.0651633,-0.0651633,4.28305,0.0898804,-0.0898804,102.504272,-60.248678,True
6903.01,TESS,CANDIDATE,4.9676784,1.08e-05,-1.08e-05,0.926966,0.3001975,-0.3001975,2458357.606713,0.000852,-0.000852,540.7934769,68.27527,-68.27527,3.8407588,3.045315,-3.045315,1506.2320337,1216.4339161,8.7302,6971.2,125.185,-125.185,1.57506,0.0663266,-0.0663266,4.22817,0.0881134,-0.0881134,352.756421,-19.489929,False
6904.01,TESS,CANDIDATE,16.8267434,6.54e-05,-6.54e-05,2.4103679,0.5465589,-0.5465589,2459038.047363,0.002775,-0.002775,1999.9128429,198.9449,-198.9449,2.9646311,0.9967878,-0.9967878,417.8345932,7.2034173,11.4353,3944.0,157.0,-157.0,0.628984,0.0193077,-0.0193077,4.62692,0.012008,-0.012008,312.359236,-57.480062,True
6905.01,TESS,CANDIDATE,1083.5575987,0.0037099,-0.0037099,8.3500813,0.2690151,-0.2690151,2459044.538434,0.00252,-0.00252,2930.0714108,81.444145,-81.444145,13.8558129,0.9928797,-0.9928797,287.5311275,1.6153271,10.4547,6002.0,131.598,-131.598,2.52105,0.122563,-0.122563,3.68023,0.0791407,-0.0791407,300.559621,-39.506572,True
6906.01,TESS,CANDIDATE,3.4770171,0.0004333,-0.0004333,2.5101218,0.1345221,-0.1345221,2460260.963304,0.002063,-0.002063,19986.4253524,797.2819,-797.2819,11.8571021,0.6267606,-0.6267606,1017.2589369,253.0737249,13.6336,5225.91,37.21,-37.21,0.84127,,,4.53759,,,129.178395,19.173801,False
6907.01,TESS,CANDIDATE,3.3795099,0.0005458,-0.0005458,2.7055281,0.161524,-0.161524,2460286.464218,0.002776,-0.002776,18575.2343451,890.97534,-890.97534,10.862172,0.6607179,-0.6607179,998.6004687,235.0109316,13.8213,5203.0,122.0,-122.0,0.799465,,,4.57695,,,245.55467,63.71758,False
6908.01,TESS,CANDIDATE,3.7120776,0.0008211,-0.0008211,3.0734816,0.2628508,-0.2628508,2460288.919876,0.00297,-0.00297,1532.3995669,144.38206,-144.38206,5.11821,1.1284643,-1.1284643,1281.3589533,637.0950531,11.2167,5501.09,140.271,-140.271,1.29268,0.0789799,-0.0789799,4.19961,0.0917275,-0.0917275,95.689686,36.598103,False
6909.01,TESS,CANDIDATE,4.4284676,0.0020113,-0.0020113,2.4495032,0.4111764,-0.4111764,2460286.806094,0.006578,-0.006578,11582.5189831,1667.6024,-1667.6024,7.976213,1.0322554,-1.0322554,662.5394963,45.5373857,14.0865,3893.0,157.0,-157.0,0.680198,0.0209763,-0.0209763,4.58525,0.0129537,-0.0129537,104.871326,51.045827,False
691.01,TESS,FALSE POSITIVE,6.9055908,1.29e-05,-1.29e-05,1.7156097,0.1933338,-0.1933338,2460684.183192,0.00325,-0.00325,803.795684,3.2421953,-3.2421953,3.3369764,0.0105249,-0.0105249,928.7406881,,10.234,5846.0,131.4,-131.4,,,,4.4,0.08,-0.08,99.953812,-42.045199,False
6910.01,TESS,CANDIDATE,2.5139302,3.56e-05,-3.56e-05,2.9912384,0.1007155,-0.1007155,2460286.751606,0.001298,-0.001298,12564.1964526,365.04987,-365.04987,12.9860395,0.3609068,-0.3609068,1361.8526381,812.908131,13.7111,5585.0,122.0,-122.0,1.10185,,,4.34946,,,271.511307,78.061627,False
6911.01,TESS,CANDIDATE,16.2520546,0.0001325,-0.0001325,8.647,1.433,-1.433,2460645.525605,0.007996,-0.007996,220.0,12.3512,-12.3512,2.9719,0.17898,-0.17898,1294.0,465.914,8.96016,6696.0,222.3,-222.3,2.24,0.1,-0.1,3.89,0.09,-0.09,43.350899,83.51062,True
6912.01,TESS,CANDIDATE,7.63779,5.3e-05,-5.3e-05,2.251,0.466,-0.466,2460302.339448,0.005647,-0.005647,318.0,31.5767,-31.5767,2.22751,0.178953,-0.178953,847.0,85.4903,8.5627,5924.0,121.9,-121.9,1.31,0.06,-0.06,4.24,0.08,-0.08,83.14519,36.112303,False
6913.01,TESS,CANDIDATE,0.5843146,8e-07,-8e-07,0.555,0.221,-0.221,2460312.097225,0.001443,-0.001443,1043.0,324.698,-324.698,5.71748,0.873119,-0.873119,2040.0,2879.92,10.4371,6870.8,137.8,-137.8,1.46,0.12,-0.12,4.28,0.11,-0.11,74.086436,38.669537,True
6914.01,TESS,CANDIDATE,9.3079811,0.0002048,-0.0002048,3.235,1.044,-1.044,2459541.688032,0.00168,-0.00168,6907.0,15206.4,-15206.4,18.225,6.20369,-6.20369,1249.0,404.641,11.926,6076.4,141.0,-141.0,1.1,0.06,-0.06,4.41,0.09,-0.09,108.653871,21.40386,False
6915.01,TESS,CANDIDATE,2.4915545,1.06e-05,-1.06e-05,1.2,0.591,-0.591,2460307.879824,0.002779,-0.002779,667.0,98.2501,-98.2501,5.46811,0.615137,-0.615137,1627.0,1164.51,10.5681,8013.0,286.5,-286.5,1.98,0.16,-0.16,4.13,0.09,-0.09,78.332435,31.375829,True
6916.01,TESS,CANDIDATE,3.9155539,1.42e-05,-1.42e-05,3.72,0.273,-0.273,2459222.28434,0.001927,-0.001927,12003.0,367.933,-367.933,16.5322,0.88218,-0.88218,1520.0,887.712,12.8463,6285.0,129.6,-129.6,1.62,0.08,-0.08,4.11,0.08,-0.08,108.382077,9.639457,False
6917.01,TESS,CANDIDATE,9.7716812,8.38e-05,-8.38e-05,5.281,0.69,-0.69,2460251.990426,0.010241,-0.010241,4411.0,277.511,-277.511,9.12933,,,1221.0,370.095,13.2757,6518.8,190.3,-190.3,1.47,,,4.23,,,80.701607,12.289196,False
6918.01,TESS,CANDIDATE,14.2308461,6.2e-05,-6.2e-05,5.835,1.027,-1.027,2460237.50057,0.004564,-0.004564,4278.0,189.68,-189.68,9.75869,0.721421,-0.721421,974.0,149.441,12.292,5787.9,152.4,-152.4,1.77,0.11,-0.11,3.96,0.09,-0.09,64.969737,10.469385,False
6919.01,TESS,CANDIDATE,0.7603078,9e-07,-9e-07,0.363,0.141,-0.141,2460257.988955,0.000689,-0.000689,5657.0,24167.7,-24167.7,14.9311,5.26756,-5.26756,918.0,118.365,12.3552,4069.0,163.4,-163.4,0.72,0.07,-0.07,4.53,0.11,-0.11,75.408317,22.890447,False
692.01,TESS,FALSE POSITIVE,1.03604,0.00068,-0.00068,1.855,0.435,-0.435,2458491.74051,0.00966,-0.00966,250.0,1.37812,-1.37812,3.52761,0.390778,-0.390778,3365.0,21307.5,9.0188,9622.0,136.9,-136.9,2.74,0.13,-0.13,3.95,0.07,-0.07,118.004229,10.249288,True
6920.01,TESS,FALSE POSITIVE,3.6688102,2.49e-05,-2.49e-05,2.151,0.302,-0.302,2460254.527369,0.00433,-0.00433,8447.0,572.391,-572.391,9.85973,,,1125.0,265.932,13.3268,5821.5,48.9,-48.9,1.12,,,4.36,,,95.862582,25.543291,False
6921.01,TESS,FALSE POSITIVE,25.714253,0.0012547,-0.0012547,6.373,0.418,-0.418,2460195.279658,0.034392,-0.034392,33131.0,1249.07,-1249.07,15.8297,2.41026,-2.41026,722.0,45.1202,12.1157,5677.8,108.3,-108.3,0.86,0.13,-0.13,4.58,0.14,-0.14,65.839526,24.897315,True
6922.01,TESS,CANDIDATE,5.0989519,4.09e-05,-4.09e-05,2.118,0.401,-0.401,2460279.448492,0.003342,-0.003342,4236.0,361.62,-361.62,7.74162,0.57664,-0.57664,1045.0,198.038,12.7166,6305.0,145.2,-145.2,1.24,0.06,-0.06,4.34,0.09,-0.09,88.252551,19.288231,False
6923.01,TESS,CANDIDATE,6.7274903,1.95e-05,-1.95e-05,2.944,0.836,-0.836,2460279.688465,0.001823,-0.001823,15103.0,1148.34,-1148.34,11.3939,0.957223,-0.957223,935.0,127.411,12.7155,5221.4,146.7,-146.7,0.94,0.07,-0.07,4.44,0.1,-0.1,147.084395,8.055486,False
6924.01,TESS,CANDIDATE,91.9283414,0.0005838,-0.0005838,4.343,0.499,-0.499,2459402.288342,0.002933,-0.002933,7033.0,371.536,-371.536,9.22033,0.57966,-0.57966,335.0,2.09153,12.24,6118.4,107.4,-107.4,1.13,0.06,-0.06,4.39,0.08,-0.08,88.686624,17.212515,True
6925.01,TESS,CANDIDATE,5.9785287,2.36e-05,-2.36e-05,2.481,0.177,-0.177,2460282.555616,0.002113,-0.002113,59578.0,3131.59,-3131.59,13.9371,0.650091,-0.650091,553.0,15.6338,14.8966,3674.0,157.0,-157.0,0.59,0.02,-0.02,4.66,0.01,-0.01,101.98876,22.935209,True
6926.01,TESS,CANDIDATE,8.2864221,5.91e-05,-5.91e-05,5.859,0.698,-0.698,2460278.003661,0.00438,-0.00438,3916.0,154.747,-154.747,9.77567,,,1220.0,368.205,12.1756,5643.0,122.0,-122.0,1.76,,,3.95,,,87.32422,28.369198,False
6927.01,TESS,CANDIDATE,4.3427321,8.4e-06,-8.4e-06,1.23,0.132,-0.132,2460285.161253,0.001094,-0.001094,7461.0,825.685,-825.685,13.7163,,,755.0,53.9765,13.0985,5737.3,26.6,-26.6,1.12,,,4.35,,,120.69024,21.659686,False
6928.01,TESS,CANDIDATE,3.8978437,0.0005966,-0.0005966,3.523,0.309,-0.309,2460284.495498,0.004445,-0.004445,14344.0,717.573,-717.573,13.8047,,,1474.0,785.026,13.3511,6280.0,123.0,-123.0,1.24,,,4.34,,,92.343212,23.791831,False
6929.01,TESS,CANDIDATE,719.5740937,1e-06,-1e-06,2.942,0.003,-0.003,2459561.065029,1.1e-05,-1.1e-05,19525.0,301.668,-301.668,10.9394,0.73415,-0.73415,74.0,0.0051995,12.7026,4854.0,123.5,-123.5,0.78,0.05,-0.05,4.55,0.09,-0.09,175.578807,-0.699336,True
693.01,TESS,FALSE POSITIVE,,,,4.029,0.127,-0.127,2458506.49374,,,9640.0,1022.59,-1022.59,17.7255,2.94079,-2.94079,,,11.2248,4654.2,138.8,-138.8,0.72,0.06,-0.06,4.59,0.1,-0.1,124.274902,8.248819,False
6930.01,TESS,CANDIDATE,7.2218817,2.24e-05,-2.24e-05,2.116,0.728,-0.728,2460273.053249,0.001725,-0.001725,8080.0,3916.12,-3916.12,13.5058,2.40229,-2.40229,1032.0,188.768,12.9171,6172.8,125.6,-125.6,1.15,0.06,-0.06,4.39,0.09,-0.09,111.764498,26.928341,False
6931.01,TESS,CANDIDATE,2.2183625,7e-06,-7e-06,2.773,0.302,-0.302,2460283.230469,0.002584,-0.002584,4409.0,206.147,-206.147,11.9385,1.07013,-1.07013,1784.0,1682.8,12.8582,6307.0,160.7,-160.7,1.89,0.16,-0.16,3.98,0.1,-0.1,98.840643,15.183422,False
6932.01,TESS,CANDIDATE,8.9533044,0.0001273,-0.0001273,5.747,2.794,-2.794,2460267.79967,0.008415,-0.008415,6349.0,1635.24,-1635.24,11.7455,,,1336.0,530.449,13.1823,5808.0,122.0,-122.0,1.46,,,4.12,,,158.158632,12.678595,False
6933.01,TESS,CANDIDATE,9.765482,0.000103,-0.000103,5.01,1.352,-1.352,2460279.092063,0.004856,-0.004856,2552.0,199.145,-199.145,12.1312,0.924313,-0.924313,1141.0,281.81,11.7123,5887.0,142.7,-142.7,2.35,0.14,-0.14,3.73,0.09,-0.09,177.760407,-0.674683,False
6934.01,TESS,CANDIDATE,2.8398671,0.0002735,-0.0002735,3.091,0.278,-0.278,2460282.962785,0.002401,-0.002401,8268.0,382.455,-382.455,13.7553,0.811645,-0.811645,1552.0,964.812,12.8359,5954.0,141.3,-141.3,1.48,0.08,-0.08,4.13,0.08,-0.08,84.179464,23.902345,False
6935.01,TESS,CANDIDATE,1.763034,0.0001989,-0.0001989,1.849,0.25,-0.25,2460285.453378,0.002766,-0.002766,21098.0,1486.06,-1486.06,9.55649,0.520655,-0.520655,999.0,165.366,14.4404,3958.0,157.0,-157.0,0.67,0.02,-0.02,4.59,0.01,-0.01,114.871325,9.236081,False
6936.01,TESS,CANDIDATE,10.298566,4.9e-05,-4.9e-05,2.022,0.422,-0.422,2460266.812702,0.002679,-0.002679,4219.0,287.669,-287.669,4.00839,0.447867,-0.447867,486.0,9.32109,12.2709,4201.6,133.9,-133.9,0.67,0.07,-0.07,4.61,0.12,-0.12,117.990508,18.126386,False
6937.01,TESS,CANDIDATE,1.3809769,3.1e-06,-3.1e-06,1.229,0.166,-0.166,2460283.743107,0.002024,-0.002024,927.0,111.358,-111.358,5.73354,0.508922,-0.508922,1799.0,1739.39,11.8356,7445.4,143.5,-143.5,1.53,0.11,-0.11,4.3,0.1,-0.1,93.240035,11.99264,False
6938.01,TESS,CANDIDATE,4.8789974,5.74e-05,-5.74e-05,6.112,1.923,-1.923,2460277.283118,0.006213,-0.006213,4762.0,325.844,-325.844,15.3642,,,1989.0,2600.12,13.1593,6473.0,123.0,-123.0,2.46,,,3.78,,,88.44156,18.478748,False
6939.01,TESS,CANDIDATE,1.9207699,7.1e-06,-7.1e-06,1.448,0.639,-0.639,2460282.14487,0.002245,-0.002245,8247.0,1472.74,-1472.74,13.6773,,,1512.0,868.038,13.3117,6039.4,145.2,-145.2,1.38,,,4.2,,,89.372227,17.772453,False
694.01,TESS,FALSE POSITIVE,48.0511988,2.01e-05,-2.01e-05,4.3070574,0.0295681,-0.0295681,2458366.772014,0.000341,-0.000341,14503.3604877,71.12794,-71.12794,12.8456117,0.6292463,-0.6292463,479.8250298,12.5271592,11.2595,5354.96,44.8088,-44.8088,1.0417,0.0505779,-0.0505779,4.45894,0.121106,-0.121106,77.383578,-64.026083,True
6940.01,TESS,CANDIDATE,0.3052608,5e-07,-5e-07,0.309,0.164,-0.164,2460285.534539,0.001523,-0.001523,1620.0,900.503,-900.503,2.03448,0.377961,-0.377961,1043.0,196.562,12.5437,3338.0,157.0,-157.0,0.37,0.01,-0.01,4.85,,,111.870696,11.466281,True
6941.01,TESS,CANDIDATE,2.9371797,1.83e-05,-1.83e-05,4.009,0.503,-0.503,2460280.356726,0.00352,-0.00352,6422.0,324.702,-324.702,15.95,,,1966.0,2484.67,13.4258,6610.0,123.0,-123.0,2.17,,,3.91,,,83.554033,26.679569,False
6942.01,TESS,CANDIDATE,11.2320736,3.96e-05,-3.96e-05,2.549,0.916,-0.916,2460266.427734,0.002099,-0.002099,5174.0,845.922,-845.922,7.84543,0.817971,-0.817971,952.0,136.426,10.9542,6234.0,169.2,-169.2,1.06,0.05,-0.05,4.47,0.09,-0.09,90.951009,19.213328,False
6944.01,TESS,CANDIDATE,12.3027503,4.69e-05,-4.69e-05,3.596,0.613,-0.613,2460271.568328,0.00439,-0.00439,1304.0,97.6274,-97.6274,2.60986,0.21456,-0.21456,726.0,46.2908,10.7077,5181.1,136.9,-136.9,0.76,0.05,-0.05,4.62,0.09,-0.09,111.928044,9.96955,False
6945.01,TESS,CANDIDATE,14.8547783,0.000153,-0.000153,5.931,0.736,-0.736,2460271.367836,0.004723,-0.004723,8228.0,443.789,-443.789,11.426,0.711308,-0.711308,1021.0,180.979,12.9455,6397.0,125.0,-125.0,1.39,0.07,-0.07,4.26,0.09,-0.09,104.101096,19.321622,False
6946.01,TESS,CANDIDATE,13.2272686,0.002165,-0.002165,1.676,0.325,-0.325,2460269.63296,0.002496,-0.002496,11013.0,1025.01,-1025.01,12.0458,,,507.0,11.0108,13.0434,5648.0,122.0,-122.0,1.13,,,4.33,,,124.713379,20.052456,False
6947.01,TESS,CANDIDATE,6.5202038,8.9e-06,-8.9e-06,4.73,0.097,-0.097,2460274.152856,0.001037,-0.001037,9263.0,127.224,-127.224,16.0234,0.869262,-0.869262,1389.0,618.612,11.9687,6628.0,126.3,-126.3,1.68,0.09,-0.09,4.13,0.09,-0.09,105.364062,16.369192,False
6948.01,TESS,CANDIDATE,5.4911822,1.22e-05,-1.22e-05,0.523,0.185,-0.185,2460282.695103,0.001505,-0.001505,4727.0,2102.78,-2102.78,11.618,1.97434,-1.97434,504.0,10.7412,12.4004,6250.0,187.9,-187.9,1.3,0.08,-0.08,4.29,0.1,-0.1,97.003535,12.613957,False
6949.01,TESS,CANDIDATE,3.2232502,1.77e-05,-1.77e-05,3.185,0.37,-0.37,2460280.811771,0.00364,-0.00364,7301.0,365.116,-365.116,11.4574,,,1796.0,1730.82,13.4456,7164.1,67.4,-67.4,1.44,,,4.33,,,93.036822,20.577124,False
695.01,TESS,CANDIDATE,21.3764237,5.9e-05,-5.9e-05,4.7666334,0.2665714,-0.2665714,2458346.404484,0.00311,-0.00311,786.0019744,37.397713,-37.397713,2.6824173,0.1832702,-0.1832702,563.4766198,23.8245444,10.749,5591.0,187.0,-187.0,0.811463,0.0419397,-0.0419397,4.38111,2.00397,-2.00397,73.138235,-64.928868,True
6950.01,TESS,CANDIDATE,2.0478359,0.0002109,-0.0002109,1.559,0.246,-0.246,2460284.719845,0.003009,-0.003009,40591.0,3292.55,-3292.55,12.2554,1.0346,-1.0346,810.0,71.7485,14.9577,3854.0,157.0,-157.0,0.63,0.04,-0.04,4.63,0.03,-0.03,110.741054,22.48931,True
6951.01,TESS,CANDIDATE,3.7279887,1.06e-05,-1.06e-05,3.303,0.187,-0.187,2460279.795164,0.001677,-0.001677,13982.0,424.964,-424.964,18.1003,,,1508.0,859.131,13.3694,6514.0,208.0,-208.0,1.58,,,4.17,,,94.245362,24.803014,False
6952.01,TESS,FALSE POSITIVE,5.1391542,9.2e-06,-9.2e-06,0.633,0.342,-0.342,2460311.734906,0.000966,-0.000966,6171.0,4174.35,-4174.35,10.2495,2.52458,-2.52458,631.0,26.3552,12.2479,5974.6,136.0,-136.0,1.0,0.06,-0.06,4.48,0.09,-0.09,92.092038,33.732462,False
6953.01,TESS,CANDIDATE,0.8204734,2.6e-06,-2.6e-06,1.171,0.217,-0.217,2460285.315548,0.002016,-0.002016,2903.0,221.708,-221.708,8.70762,0.85352,-0.85352,1854.0,1962.4,12.9312,5956.8,240.9,-240.9,1.55,0.14,-0.14,4.1,0.12,-0.12,114.586421,19.531926,False
6954.01,TESS,CANDIDATE,4.0207557,1.61e-05,-1.61e-05,2.017,0.4,-0.4,2460283.831447,0.004575,-0.004575,1556.0,117.627,-117.627,3.74825,0.305622,-0.305622,930.0,124.569,11.4374,5019.9,133.1,-133.1,0.95,0.06,-0.06,4.41,0.09,-0.09,168.324059,-2.787764,False
6955.01,TESS,CANDIDATE,5.1185703,4.51e-05,-4.51e-05,6.274,0.819,-0.819,2460277.209487,0.00371,-0.00371,2687.0,131.29,-131.29,11.7972,0.787423,-0.787423,1881.0,2080.26,12.1032,6547.8,110.7,-110.7,2.55,0.14,-0.14,3.76,0.09,-0.09,92.934009,25.038945,False
6956.01,TESS,CANDIDATE,12.3900547,0.0001288,-0.0001288,5.787,0.817,-0.817,2460276.864165,0.006395,-0.006395,6904.0,420.505,-420.505,9.88852,,,1185.0,327.708,13.4137,6824.2,39.5,-39.5,1.33,,,4.36,,,93.081227,13.953313,False
6957.01,TESS,CANDIDATE,160.6760208,0.000879,-0.000879,9.5344918,0.7502499,-0.7502499,2458377.045676,0.006685,-0.006685,959.8285715,76.81681,-76.81681,3.2160534,0.7779189,-0.7779189,319.6480066,2.4672264,10.8865,5389.7,56.4182,-56.4182,1.02412,0.0512965,-0.0512965,4.29499,0.135318,-0.135318,75.793998,-66.358346,True
6958.01,TESS,CANDIDATE,5.9815745,0.0007576,-0.0007576,2.5574444,0.1258201,-0.1258201,2460316.951093,0.001394,-0.001394,41908.6246041,1671.051,-1671.051,13.6663996,0.5931406,-0.5931406,664.5727909,46.0989705,14.034,4403.0,122.0,-122.0,0.667127,,,4.6285,,,271.178306,70.430348,True
6959.01,TESS,CANDIDATE,3.1381914,0.0007494,-0.0007494,2.7306785,0.2744773,-0.2744773,2460313.98926,0.003886,-0.003886,15708.9640285,1346.659,-1346.659,12.7099203,1.3778393,-1.3778393,1153.5717806,418.5038868,14.3021,5210.0,122.0,-122.0,1.0165401,,,4.37321,,,291.191388,64.618252,False
696.01,TESS,CONFIRMED,0.8602406,1.02e-05,-1.02e-05,0.5124345,0.1604382,-0.1604382,2458411.473627,0.000405,-0.000405,719.5357708,64.78025,-64.78025,0.9718795,0.5637627,-0.5637627,830.4405814,112.3971391,10.4276,3450.0,111.0,-111.0,0.33819,0.0104196,-0.0104196,4.89044,0.492117,-0.492117,68.178987,-39.790874,True
696.02,TESS,CONFIRMED,3.6942604,1.08e-05,-1.08e-05,1.1278521,0.2737108,-0.2737108,2458411.067517,0.000865,-0.000865,832.8225921,65.35565,-65.35565,1.0428407,0.4390688,-0.4390688,510.9040793,16.1019503,10.4276,3450.0,111.0,-111.0,0.33819,0.0104196,-0.0104196,4.89044,0.492117,-0.492117,68.178987,-39.790874,True
696.03,TESS,CONFIRMED,4.9652069,1.88e-05,-1.88e-05,0.9361524,0.7754675,-0.7754675,2458414.562933,0.001363,-0.001363,633.0580849,110.265656,-110.265656,0.8566925,2.6625428,-2.6625428,462.9521337,10.8558882,10.4276,3450.0,111.0,-111.0,0.33819,0.0104196,-0.0104196,4.89044,0.492117,-0.492117,68.178987,-39.790874,True
6960.01,TESS,CANDIDATE,1.3059494,3.6e-06,-3.6e-06,1.086804,0.0682639,-0.0682639,2459062.124632,0.000387,-0.000387,8517.9333335,335.5779,-335.5779,7.489346,0.6683462,-0.6683462,1225.2842303,532.682437,12.6862,5107.3,5387.0,-5387.0,0.732116,0.0540377,-0.0540377,,,,326.64701,-31.006241,False
6961.01,TESS,CANDIDATE,17.2367433,0.0002092,-0.0002092,5.529651,0.601033,-0.601033,2459460.590554,0.006775,-0.006775,946.1500622,93.82117,-93.82117,3.9264923,0.5971662,-0.5971662,770.1435456,83.13956,11.0921,5911.15,133.364,-133.364,1.1687,0.06451,-0.06451,4.33608,0.0785505,-0.0785505,30.218314,12.583289,True
6962.01,TESS,CONFIRMED,21.9903619,0.0002585,-0.0002585,3.8732381,1.2711391,-1.2711391,2459456.138592,0.004968,-0.004968,1122.3021089,132.492,-132.492,4.6034655,3.8416066,-3.8416066,699.156353,56.4700581,11.2235,5294.0,309.719,-309.719,1.33417,0.0797588,-0.0797588,4.14669,0.0964606,-0.0964606,55.255931,13.519187,True
6963.01,TESS,CONFIRMED,8.8349261,4.97e-05,-4.97e-05,6.2442811,0.2579217,-0.2579217,2459475.615758,0.002632,-0.002632,6132.2553437,404.37946,-404.37946,9.0595904,0.6258196,-0.6258196,647.0263001,41.4198706,12.8131,3303.0,,,1.1499799,,,3.84689,,,63.928339,29.166542,True
